id,churn_probability
96090,0.0075
96091,0.0045
96092,0.009
96093,0.006
96094,0.0
96095,0.009
96096,0.012
96097,0.009
96098,0.0075
96099,0.006
96100,0.0
96101,0.009
96102,0.0075
96103,0.075
96104,0.0105
96105,0.0105
96106,0.144
96107,0.0075
96108,0.003
96109,0.0
96110,0.0045
96111,0.009
96112,0.1035
96113,0.0045
96114,0.0045
96115,0.0015
96116,0.0015
96117,0.06
96118,0.0225
96119,0.024
96120,0.1605
96121,0.003
96122,0.003
96123,0.0075
96124,1.23
96125,0.0285
96126,1.296
96127,0.0045
96128,0.003
96129,0.009
96130,0.006
96131,0.0075
96132,0.006
96133,0.0105
96134,0.0075
96135,0.9795
96136,0.0165
96137,0.009
96138,0.009
96139,1.2195
96140,0.0615
96141,0.003
96142,0.0075
96143,0.012
96144,0.0345
96145,0.0375
96146,0.0075
96147,0.0045
96148,0.0075
96149,0.009
96150,1.161
96151,0.0045
96152,0.006
96153,0.009
96154,0.0315
96155,0.0075
96156,0.003
96157,0.012
96158,0.0015
96159,0.003
96160,0.0255
96161,0.072
96162,0.0825
96163,0.0795
96164,1.2345
96165,0.009
96166,0.0045
96167,0.06
96168,0.0075
96169,0.006
96170,0.0045
96171,0.0045
96172,0.0195
96173,0.0075
96174,0.0105
96175,0.0075
96176,0.0375
96177,0.0045
96178,0.0345
96179,0.003
96180,0.009
96181,0.0075
96182,0.0105
96183,0.009
96184,0.0045
96185,0.006
96186,0.0135
96187,0.0555
96188,0.009
96189,0.006
96190,0.0105
96191,0.0045
96192,0.0105
96193,0.0045
96194,1.2075
96195,1.3035
96196,0.006
96197,0.009
96198,0.0105
96199,0.0135
96200,0.0075
96201,0.0045
96202,0.0135
96203,0.006
96204,0.006
96205,0.0045
96206,0.0015
96207,0.0195
96208,0.0045
96209,1.2165
96210,0.066
96211,0.0045
96212,0.009
96213,0.006
96214,0.0015
96215,0.129
96216,0.063
96217,0.006
96218,0.0105
96219,0.0105
96220,0.0045
96221,0.003
96222,0.0105
96223,0.003
96224,0.0135
96225,0.0045
96226,0.0105
96227,0.0075
96228,0.009
96229,0.006
96230,0.0285
96231,1.215
96232,0.0045
96233,1.2315
96234,0.003
96235,0.024
96236,0.003
96237,0.003
96238,0.0075
96239,1.2465
96240,1.281
96241,0.012
96242,0.006
96243,0.009
96244,0.0075
96245,0.006
96246,0.0375
96247,0.0045
96248,0.0045
96249,0.015
96250,0.0045
96251,0.0075
96252,0.0045
96253,1.335
96254,0.009
96255,0.0135
96256,0.045
96257,0.003
96258,0.0045
96259,0.0135
96260,0.006
96261,1.3365
96262,0.0045
96263,0.021
96264,0.0105
96265,0.21
96266,0.003
96267,0.003
96268,0.006
96269,0.003
96270,0.0045
96271,0.027
96272,0.0045
96273,0.0045
96274,1.2405
96275,1.2885
96276,0.0075
96277,0.006
96278,0.0045
96279,1.1865
96280,0.0345
96281,1.3035
96282,1.1655
96283,0.0045
96284,0.003
96285,0.012
96286,0.006
96287,1.1715
96288,0.0075
96289,0.0105
96290,0.0225
96291,0.009
96292,0.009
96293,0.0045
96294,0.0045
96295,0.0165
96296,0.0105
96297,0.006
96298,0.0105
96299,0.003
96300,0.0075
96301,0.003
96302,0.0045
96303,0.0045
96304,1.164
96305,0.006
96306,0.0015
96307,0.0045
96308,1.113
96309,0.024
96310,0.0285
96311,0.009
96312,0.2895
96313,0.0045
96314,0.006
96315,0.003
96316,0.0075
96317,0.006
96318,0.0225
96319,0.0075
96320,1.122
96321,0.0285
96322,0.0045
96323,0.0015
96324,0.009
96325,0.0375
96326,0.0015
96327,0.0315
96328,0.009
96329,0.0045
96330,0.006
96331,0.009
96332,0.006
96333,0.0045
96334,0.156
96335,0.0015
96336,0.0075
96337,1.317
96338,0.006
96339,0.006
96340,0.0075
96341,0.0045
96342,0.003
96343,0.006
96344,0.006
96345,0.0075
96346,0.0075
96347,0.1005
96348,0.003
96349,1.251
96350,0.0015
96351,0.0105
96352,0.006
96353,0.0075
96354,0.0315
96355,0.0105
96356,0.0045
96357,0.006
96358,0.0045
96359,0.0045
96360,0.0105
96361,0.0375
96362,0.012
96363,1.2435
96364,0.003
96365,0.009
96366,0.006
96367,0.0015
96368,0.0045
96369,0.012
96370,0.0045
96371,0.0015
96372,0.0105
96373,0.0405
96374,0.0045
96375,0.003
96376,0.039
96377,1.3665
96378,0.0015
96379,0.012
96380,0.0285
96381,0.0045
96382,0.003
96383,0.0105
96384,0.021
96385,0.006
96386,0.003
96387,0.021
96388,1.068
96389,0.006
96390,0.0105
96391,1.3395
96392,0.003
96393,0.0255
96394,0.006
96395,0.0045
96396,0.0075
96397,0.0045
96398,0.0165
96399,1.272
96400,0.0315
96401,0.024
96402,0.012
96403,0.0075
96404,0.012
96405,0.0585
96406,0.0345
96407,0.009
96408,0.0465
96409,0.0105
96410,0.021
96411,0.0435
96412,0.0435
96413,0.006
96414,0.0435
96415,0.009
96416,0.0075
96417,0.018
96418,0.0075
96419,0.009
96420,0.009
96421,0.0915
96422,0.0165
96423,0.006
96424,0.03
96425,0.0075
96426,0.0045
96427,0.006
96428,0.003
96429,0.0015
96430,0.0075
96431,0.0015
96432,0.006
96433,0.0015
96434,0.0045
96435,0.009
96436,0.006
96437,0.0015
96438,0.015
96439,0.015
96440,0.0045
96441,0.0045
96442,0.7125
96443,0.0645
96444,0.006
96445,0.003
96446,0.003
96447,0.0045
96448,1.2525
96449,0.003
96450,0.0075
96451,0.009
96452,0.0075
96453,0.003
96454,0.0135
96455,0.003
96456,0.006
96457,1.314
96458,0.0015
96459,1.182
96460,0.003
96461,0.006
96462,0.06
96463,0.006
96464,0.0105
96465,0.381
96466,0.006
96467,0.003
96468,0.0075
96469,0.0405
96470,1.2465
96471,1.323
96472,0.003
96473,0.0525
96474,0.0045
96475,0.009
96476,0.009
96477,0.006
96478,0.0045
96479,1.1985
96480,0.006
96481,0.006
96482,0.0075
96483,0.009
96484,0.0045
96485,0.009
96486,0.006
96487,0.006
96488,0.012
96489,0.009
96490,0.0075
96491,0.0105
96492,0.0045
96493,0.0075
96494,0.0075
96495,0.0075
96496,0.0045
96497,1.254
96498,0.006
96499,0.0045
96500,0.006
96501,0.0405
96502,0.012
96503,0.0075
96504,0.009
96505,0.063
96506,0.009
96507,0.0015
96508,0.0015
96509,0.0075
96510,0.039
96511,0.003
96512,0.003
96513,0.0
96514,0.0045
96515,0.0075
96516,0.006
96517,0.0045
96518,0.006
96519,0.0045
96520,0.003
96521,0.003
96522,0.0075
96523,0.0015
96524,0.0135
96525,0.0375
96526,0.003
96527,0.0345
96528,0.009
96529,1.269
96530,0.009
96531,1.269
96532,0.0015
96533,1.1055
96534,0.0105
96535,0.006
96536,0.006
96537,0.0075
96538,0.012
96539,0.0165
96540,0.0045
96541,0.0075
96542,0.0015
96543,0.006
96544,0.006
96545,0.003
96546,0.0045
96547,1.248
96548,0.003
96549,0.006
96550,0.0045
96551,0.048
96552,0.009
96553,0.018
96554,0.0465
96555,0.021
96556,0.006
96557,0.0045
96558,0.0075
96559,0.4785
96560,0.0075
96561,0.063
96562,0.006
96563,0.0075
96564,0.003
96565,0.0045
96566,0.0045
96567,0.0045
96568,0.0075
96569,0.0075
96570,0.0015
96571,0.003
96572,0.006
96573,0.015
96574,0.018
96575,0.0195
96576,0.006
96577,0.009
96578,0.0045
96579,0.0045
96580,0.009
96581,0.003
96582,0.1815
96583,0.0075
96584,0.0045
96585,0.009
96586,0.003
96587,0.0015
96588,0.0045
96589,0.003
96590,0.006
96591,0.003
96592,0.0045
96593,0.0675
96594,0.009
96595,0.015
96596,0.0015
96597,0.003
96598,0.0045
96599,0.057
96600,0.012
96601,0.003
96602,0.003
96603,0.006
96604,0.0195
96605,0.0075
96606,0.015
96607,0.012
96608,0.0045
96609,0.0345
96610,0.0075
96611,0.0045
96612,0.0195
96613,0.0045
96614,0.003
96615,0.0075
96616,0.0135
96617,0.003
96618,0.003
96619,0.006
96620,1.29
96621,0.0045
96622,0.006
96623,0.0045
96624,0.0075
96625,0.0165
96626,0.0075
96627,0.003
96628,0.0075
96629,0.006
96630,0.0045
96631,0.021
96632,0.024
96633,0.0015
96634,0.0015
96635,0.006
96636,0.048
96637,0.0075
96638,0.0105
96639,0.006
96640,0.0045
96641,0.387
96642,0.0075
96643,0.006
96644,1.314
96645,1.2615
96646,0.0045
96647,0.0105
96648,0.207
96649,0.015
96650,0.003
96651,0.009
96652,0.0225
96653,0.0045
96654,0.0375
96655,0.057
96656,0.042
96657,0.0075
96658,0.006
96659,1.128
96660,0.006
96661,0.003
96662,0.006
96663,0.0225
96664,0.0135
96665,1.2765
96666,0.0015
96667,0.0705
96668,0.0045
96669,0.0165
96670,0.015
96671,0.0075
96672,0.0075
96673,0.093
96674,0.0075
96675,0.006
96676,0.0255
96677,0.006
96678,1.1805
96679,0.006
96680,0.0045
96681,0.003
96682,0.006
96683,0.006
96684,0.0105
96685,0.0045
96686,0.0045
96687,0.012
96688,0.0045
96689,0.0675
96690,0.0135
96691,0.0075
96692,0.006
96693,0.0075
96694,0.006
96695,0.0075
96696,0.0075
96697,0.009
96698,0.006
96699,0.0225
96700,0.021
96701,0.006
96702,0.0225
96703,0.0015
96704,0.006
96705,0.0015
96706,0.003
96707,0.0075
96708,0.006
96709,0.246
96710,0.0135
96711,0.0105
96712,0.006
96713,0.141
96714,0.006
96715,0.006
96716,0.003
96717,0.006
96718,0.0075
96719,0.006
96720,1.287
96721,0.0105
96722,0.0225
96723,0.015
96724,0.006
96725,0.0045
96726,0.033
96727,0.0045
96728,0.0015
96729,0.201
96730,1.0605
96731,0.009
96732,0.0435
96733,0.069
96734,0.006
96735,0.0045
96736,0.003
96737,1.137
96738,0.006
96739,0.0165
96740,0.0015
96741,0.0045
96742,0.012
96743,0.0135
96744,0.006
96745,0.0075
96746,1.3305
96747,0.015
96748,0.003
96749,0.006
96750,0.0075
96751,1.3515
96752,0.024
96753,0.0015
96754,0.0045
96755,0.0015
96756,0.003
96757,0.0045
96758,0.009
96759,0.0255
96760,0.0075
96761,0.0765
96762,0.0195
96763,0.006
96764,0.0105
96765,0.0075
96766,0.0135
96767,0.0045
96768,0.003
96769,0.0075
96770,0.051
96771,1.2075
96772,0.1095
96773,0.006
96774,0.0645
96775,1.134
96776,0.0075
96777,0.0015
96778,0.0315
96779,0.006
96780,0.003
96781,1.269
96782,1.131
96783,0.0105
96784,0.0045
96785,0.003
96786,0.0075
96787,1.077
96788,1.125
96789,0.012
96790,0.0075
96791,0.0045
96792,0.0045
96793,0.006
96794,0.03
96795,0.156
96796,0.0045
96797,0.0105
96798,0.012
96799,0.0015
96800,0.006
96801,0.0075
96802,0.006
96803,0.012
96804,0.009
96805,0.009
96806,0.0225
96807,0.0045
96808,0.0015
96809,0.003
96810,0.015
96811,0.0075
96812,0.0075
96813,0.006
96814,0.0165
96815,0.0105
96816,0.003
96817,0.0105
96818,0.0015
96819,0.0075
96820,0.0315
96821,0.0105
96822,1.188
96823,0.006
96824,0.006
96825,0.009
96826,1.2795
96827,0.0105
96828,0.0045
96829,1.3875
96830,0.0015
96831,0.0105
96832,0.009
96833,0.0015
96834,0.006
96835,1.2735
96836,0.0285
96837,0.1155
96838,0.081
96839,1.3185
96840,0.012
96841,0.006
96842,0.003
96843,0.003
96844,0.0045
96845,0.0075
96846,0.0645
96847,0.033
96848,0.051
96849,0.003
96850,0.0795
96851,0.003
96852,0.006
96853,1.2525
96854,0.0045
96855,0.009
96856,0.003
96857,0.0135
96858,0.0045
96859,0.0075
96860,0.0345
96861,0.0165
96862,0.012
96863,0.0045
96864,0.006
96865,1.299
96866,0.0045
96867,0.0075
96868,0.003
96869,0.0075
96870,0.003
96871,0.003
96872,0.003
96873,0.009
96874,0.003
96875,0.024
96876,0.0015
96877,0.087
96878,0.0045
96879,0.003
96880,0.0075
96881,0.135
96882,1.341
96883,1.3725
96884,0.006
96885,1.341
96886,0.0045
96887,0.006
96888,0.0045
96889,0.0075
96890,0.0075
96891,0.0015
96892,0.0135
96893,0.042
96894,0.009
96895,0.0045
96896,0.0045
96897,0.006
96898,0.003
96899,0.003
96900,1.3725
96901,0.003
96902,0.009
96903,0.006
96904,0.0045
96905,0.0075
96906,0.009
96907,0.0045
96908,0.0045
96909,0.0045
96910,0.0075
96911,0.009
96912,0.0075
96913,0.0555
96914,0.021
96915,0.006
96916,0.0165
96917,0.003
96918,0.0015
96919,0.003
96920,0.0045
96921,0.006
96922,0.0855
96923,0.0045
96924,0.039
96925,0.0045
96926,0.1785
96927,0.0615
96928,0.009
96929,1.3395
96930,0.009
96931,0.006
96932,0.003
96933,0.0015
96934,0.0075
96935,0.006
96936,0.0015
96937,0.051
96938,0.003
96939,0.0105
96940,0.0
96941,0.003
96942,0.009
96943,0.0045
96944,0.0045
96945,0.0075
96946,0.0105
96947,0.006
96948,0.0555
96949,0.006
96950,0.0375
96951,0.0375
96952,0.111
96953,0.015
96954,0.0255
96955,0.003
96956,0.006
96957,0.03
96958,0.0075
96959,0.0195
96960,0.009
96961,0.0045
96962,0.0105
96963,1.161
96964,0.012
96965,0.0045
96966,1.215
96967,0.0075
96968,0.0075
96969,0.003
96970,0.009
96971,0.009
96972,0.009
96973,0.003
96974,0.009
96975,0.003
96976,0.0045
96977,0.009
96978,0.012
96979,0.0075
96980,1.239
96981,0.009
96982,0.009
96983,0.0075
96984,0.0015
96985,0.0345
96986,0.003
96987,0.0315
96988,0.006
96989,0.0015
96990,0.0105
96991,0.0045
96992,0.0045
96993,0.006
96994,0.042
96995,0.0045
96996,0.006
96997,1.2135
96998,0.1005
96999,0.0015
97000,0.009
97001,0.0045
97002,0.012
97003,0.0075
97004,0.006
97005,0.975
97006,0.003
97007,0.006
97008,0.003
97009,0.0075
97010,0.003
97011,0.0075
97012,0.0075
97013,0.0345
97014,0.003
97015,0.009
97016,0.087
97017,0.0105
97018,0.0075
97019,1.182
97020,0.087
97021,0.006
97022,0.0135
97023,1.3125
97024,0.0045
97025,0.003
97026,0.006
97027,0.0075
97028,1.2225
97029,0.012
97030,0.0015
97031,0.0135
97032,0.003
97033,0.003
97034,0.243
97035,1.2645
97036,1.311
97037,0.0105
97038,0.0045
97039,0.003
97040,0.3765
97041,0.0045
97042,0.0045
97043,0.0045
97044,0.009
97045,0.0075
97046,0.003
97047,0.0105
97048,0.003
97049,0.009
97050,0.0075
97051,0.003
97052,0.0045
97053,0.0075
97054,0.0045
97055,0.0165
97056,0.0045
97057,0.0135
97058,0.003
97059,0.006
97060,0.006
97061,0.003
97062,0.0015
97063,0.0075
97064,0.0075
97065,0.0225
97066,0.006
97067,0.0045
97068,0.0075
97069,0.012
97070,0.012
97071,0.006
97072,0.009
97073,0.0015
97074,0.0045
97075,0.0045
97076,0.003
97077,0.003
97078,0.003
97079,0.018
97080,0.006
97081,0.027
97082,0.003
97083,0.009
97084,0.0045
97085,0.0075
97086,0.0045
97087,0.0135
97088,0.0195
97089,0.006
97090,0.006
97091,0.006
97092,0.006
97093,0.0255
97094,0.0075
97095,0.0105
97096,0.0045
97097,0.009
97098,0.093
97099,0.003
97100,1.2945
97101,1.3455
97102,0.0105
97103,0.003
97104,0.0075
97105,0.009
97106,0.0045
97107,0.0075
97108,0.0375
97109,0.0075
97110,0.021
97111,0.009
97112,0.0075
97113,0.003
97114,0.036
97115,0.0045
97116,1.2885
97117,0.0075
97118,0.0045
97119,0.0045
97120,0.0015
97121,1.149
97122,0.0075
97123,0.0075
97124,0.0075
97125,0.003
97126,0.009
97127,0.006
97128,0.036
97129,0.0045
97130,0.0075
97131,0.0075
97132,0.003
97133,0.0015
97134,0.009
97135,0.006
97136,0.006
97137,0.006
97138,0.009
97139,1.179
97140,0.033
97141,0.006
97142,0.012
97143,0.0105
97144,0.009
97145,1.374
97146,0.006
97147,1.308
97148,0.0045
97149,0.003
97150,0.006
97151,0.0105
97152,0.0075
97153,0.0135
97154,0.0105
97155,0.009
97156,0.009
97157,0.0045
97158,1.2915
97159,0.0135
97160,0.006
97161,0.003
97162,1.242
97163,0.0105
97164,0.009
97165,0.009
97166,0.021
97167,0.0015
97168,0.0345
97169,0.003
97170,0.012
97171,0.006
97172,0.0045
97173,0.0045
97174,0.0075
97175,0.0075
97176,0.009
97177,0.1065
97178,1.2915
97179,0.0045
97180,0.0075
97181,0.003
97182,0.0075
97183,0.0075
97184,0.063
97185,0.0015
97186,1.3455
97187,0.093
97188,0.0045
97189,0.0045
97190,1.221
97191,0.0075
97192,0.0015
97193,0.021
97194,0.0165
97195,0.015
97196,0.006
97197,0.003
97198,0.015
97199,0.003
97200,0.003
97201,0.0075
97202,0.036
97203,1.038
97204,0.003
97205,0.0
97206,0.0075
97207,0.0015
97208,0.0045
97209,0.021
97210,0.0045
97211,0.006
97212,0.006
97213,1.2975
97214,0.009
97215,0.057
97216,0.006
97217,0.006
97218,0.006
97219,0.075
97220,0.006
97221,0.006
97222,0.009
97223,0.0075
97224,0.006
97225,0.0135
97226,0.006
97227,1.299
97228,0.006
97229,0.018
97230,0.036
97231,0.006
97232,0.009
97233,0.012
97234,0.0105
97235,0.0555
97236,0.0045
97237,0.003
97238,0.0045
97239,1.23
97240,0.0075
97241,0.0045
97242,0.03
97243,0.024
97244,0.009
97245,0.027
97246,1.2885
97247,0.0045
97248,0.003
97249,0.0015
97250,0.0135
97251,0.0105
97252,0.0645
97253,0.0075
97254,0.0195
97255,0.0045
97256,0.012
97257,1.2285
97258,0.006
97259,0.0375
97260,0.036
97261,0.006
97262,0.009
97263,0.0075
97264,0.0045
97265,1.146
97266,0.0015
97267,0.051
97268,0.024
97269,0.006
97270,0.006
97271,0.0075
97272,0.0075
97273,0.0045
97274,0.015
97275,0.006
97276,0.0195
97277,0.0075
97278,0.0195
97279,0.018
97280,0.0045
97281,0.0075
97282,0.0105
97283,0.072
97284,0.0765
97285,0.051
97286,1.2825
97287,0.009
97288,0.021
97289,0.0105
97290,0.006
97291,0.0225
97292,0.006
97293,1.302
97294,0.006
97295,0.027
97296,0.0075
97297,0.054
97298,0.0075
97299,0.0075
97300,1.278
97301,0.0195
97302,0.045
97303,0.0105
97304,0.0165
97305,0.0255
97306,0.087
97307,1.362
97308,0.006
97309,0.0135
97310,1.1025
97311,0.0
97312,0.003
97313,0.0045
97314,0.0045
97315,0.0075
97316,0.0075
97317,0.006
97318,0.006
97319,1.269
97320,0.012
97321,0.009
97322,0.003
97323,1.0485
97324,0.0285
97325,0.003
97326,0.012
97327,0.0255
97328,0.0045
97329,0.1365
97330,0.033
97331,0.0105
97332,1.3065
97333,0.0135
97334,0.0135
97335,0.0225
97336,0.015
97337,0.225
97338,0.0045
97339,0.006
97340,0.0045
97341,0.0015
97342,0.006
97343,0.078
97344,0.003
97345,0.009
97346,0.0075
97347,0.012
97348,0.015
97349,0.009
97350,1.3215
97351,0.0045
97352,0.018
97353,0.0045
97354,0.006
97355,0.006
97356,0.006
97357,0.0195
97358,1.29
97359,0.009
97360,0.009
97361,0.1065
97362,0.876
97363,0.012
97364,0.0045
97365,0.0075
97366,0.0075
97367,0.0075
97368,0.0225
97369,0.0075
97370,0.057
97371,0.015
97372,0.0045
97373,0.0045
97374,0.006
97375,0.006
97376,0.003
97377,0.0075
97378,0.0045
97379,1.251
97380,1.3545
97381,0.0075
97382,0.0105
97383,0.009
97384,0.003
97385,0.0225
97386,0.0075
97387,0.0045
97388,0.0405
97389,0.0075
97390,0.0045
97391,0.006
97392,0.0015
97393,0.075
97394,0.0135
97395,0.018
97396,0.003
97397,0.0015
97398,0.0015
97399,0.048
97400,0.006
97401,0.006
97402,0.003
97403,0.0015
97404,0.0075
97405,0.0045
97406,0.0105
97407,0.0075
97408,0.006
97409,1.296
97410,0.0075
97411,0.009
97412,0.0075
97413,0.021
97414,0.009
97415,0.012
97416,0.042
97417,0.006
97418,0.5145
97419,0.0015
97420,0.0075
97421,0.003
97422,0.006
97423,0.0375
97424,0.006
97425,0.021
97426,0.003
97427,0.0015
97428,0.0435
97429,0.0075
97430,0.024
97431,0.006
97432,0.009
97433,0.0225
97434,0.0045
97435,0.0135
97436,0.0075
97437,0.0045
97438,0.0015
97439,0.003
97440,0.012
97441,1.1205
97442,0.006
97443,0.0075
97444,0.006
97445,0.0105
97446,0.006
97447,0.009
97448,0.0075
97449,0.0015
97450,0.009
97451,0.003
97452,1.1325
97453,0.012
97454,0.006
97455,0.0075
97456,0.003
97457,0.006
97458,0.021
97459,0.006
97460,1.3095
97461,1.29
97462,0.006
97463,0.012
97464,0.003
97465,0.0045
97466,0.006
97467,0.003
97468,0.0045
97469,0.003
97470,0.006
97471,0.006
97472,0.021
97473,0.006
97474,0.0045
97475,0.6075
97476,0.006
97477,0.024
97478,0.0405
97479,0.0075
97480,0.012
97481,0.0315
97482,0.0075
97483,0.0
97484,0.0015
97485,0.012
97486,0.003
97487,0.018
97488,0.0075
97489,0.012
97490,0.0945
97491,0.0075
97492,0.006
97493,0.009
97494,0.0045
97495,0.018
97496,0.0075
97497,0.105
97498,0.003
97499,0.0045
97500,0.0285
97501,0.003
97502,0.021
97503,0.006
97504,0.006
97505,0.0075
97506,0.006
97507,0.0435
97508,0.039
97509,0.1575
97510,0.0105
97511,0.006
97512,0.015
97513,0.006
97514,0.0075
97515,0.003
97516,0.003
97517,0.006
97518,1.2255
97519,0.0045
97520,0.006
97521,0.003
97522,0.009
97523,0.0015
97524,0.0075
97525,0.0045
97526,0.0285
97527,0.003
97528,0.012
97529,0.006
97530,0.132
97531,0.0075
97532,0.003
97533,0.006
97534,0.009
97535,0.0045
97536,0.0045
97537,1.2465
97538,0.0075
97539,0.036
97540,0.0045
97541,0.003
97542,0.0075
97543,1.164
97544,0.0045
97545,0.012
97546,0.0015
97547,1.1655
97548,0.006
97549,0.003
97550,1.1595
97551,0.009
97552,0.009
97553,0.003
97554,0.0075
97555,0.009
97556,0.0045
97557,0.006
97558,0.006
97559,1.296
97560,0.003
97561,0.0045
97562,0.0045
97563,0.0825
97564,0.0465
97565,0.0195
97566,0.0045
97567,1.287
97568,0.006
97569,0.0075
97570,1.251
97571,0.0405
97572,0.0075
97573,0.003
97574,0.0285
97575,0.06
97576,0.009
97577,0.0045
97578,0.0135
97579,0.0045
97580,1.2885
97581,0.009
97582,0.003
97583,0.006
97584,0.006
97585,0.0075
97586,0.021
97587,0.003
97588,0.0075
97589,0.0045
97590,0.0045
97591,0.021
97592,0.0015
97593,0.0255
97594,0.0045
97595,1.1685
97596,0.042
97597,1.101
97598,1.3725
97599,0.003
97600,1.176
97601,0.0645
97602,0.003
97603,0.003
97604,0.0075
97605,0.006
97606,0.003
97607,1.2885
97608,0.003
97609,0.0165
97610,0.0195
97611,0.0105
97612,0.006
97613,0.0015
97614,0.1035
97615,0.006
97616,0.075
97617,0.0045
97618,0.0105
97619,0.012
97620,0.0045
97621,0.0045
97622,0.003
97623,0.003
97624,0.3255
97625,1.185
97626,0.039
97627,0.0105
97628,0.006
97629,0.003
97630,0.006
97631,0.0135
97632,0.0255
97633,0.003
97634,0.0045
97635,0.0975
97636,0.003
97637,0.483
97638,0.018
97639,0.0045
97640,0.0045
97641,0.003
97642,0.0045
97643,0.0075
97644,1.317
97645,0.0105
97646,0.0045
97647,0.0075
97648,0.009
97649,0.0075
97650,0.009
97651,0.0915
97652,0.0045
97653,0.006
97654,0.009
97655,0.006
97656,1.281
97657,0.0105
97658,0.006
97659,0.0825
97660,0.0075
97661,0.003
97662,1.332
97663,0.006
97664,0.0045
97665,0.0015
97666,0.0555
97667,1.182
97668,0.0045
97669,0.018
97670,0.006
97671,0.009
97672,0.003
97673,0.0045
97674,0.0345
97675,0.0
97676,0.0045
97677,0.0135
97678,0.003
97679,0.0075
97680,1.2735
97681,0.003
97682,0.006
97683,0.0075
97684,0.12
97685,1.221
97686,1.296
97687,0.0045
97688,0.0045
97689,0.012
97690,0.006
97691,0.0555
97692,0.009
97693,0.0015
97694,0.0015
97695,0.021
97696,0.0075
97697,0.003
97698,0.0315
97699,0.003
97700,0.003
97701,0.0045
97702,0.006
97703,0.006
97704,0.003
97705,0.003
97706,0.021
97707,0.006
97708,0.009
97709,0.0015
97710,0.006
97711,0.0075
97712,0.0075
97713,0.0045
97714,0.006
97715,1.1505
97716,0.0015
97717,0.0045
97718,0.0045
97719,0.003
97720,1.374
97721,0.0105
97722,0.0045
97723,0.033
97724,0.0075
97725,0.003
97726,0.0015
97727,0.006
97728,0.0075
97729,0.003
97730,0.003
97731,0.006
97732,0.0075
97733,0.006
97734,0.009
97735,0.0225
97736,0.021
97737,0.0075
97738,0.006
97739,0.003
97740,1.2945
97741,0.0075
97742,0.0075
97743,0.0105
97744,0.006
97745,0.0075
97746,0.2235
97747,0.0075
97748,0.012
97749,0.021
97750,0.0045
97751,0.0045
97752,0.006
97753,0.015
97754,0.006
97755,0.003
97756,0.003
97757,0.009
97758,0.039
97759,0.006
97760,0.0015
97761,0.006
97762,0.0045
97763,0.0045
97764,1.35
97765,0.012
97766,0.0555
97767,0.003
97768,0.003
97769,0.003
97770,1.362
97771,0.012
97772,0.0015
97773,0.0015
97774,0.006
97775,0.009
97776,1.1715
97777,0.06
97778,0.033
97779,1.0635
97780,0.0045
97781,0.003
97782,0.024
97783,0.0045
97784,0.009
97785,0.003
97786,0.0105
97787,0.0135
97788,0.006
97789,0.0045
97790,0.012
97791,0.0045
97792,0.015
97793,0.0075
97794,0.006
97795,0.006
97796,0.0135
97797,0.0765
97798,0.006
97799,0.003
97800,0.006
97801,0.0045
97802,0.0075
97803,0.0045
97804,0.003
97805,0.0405
97806,0.0045
97807,0.0045
97808,0.009
97809,0.0075
97810,0.039
97811,0.0075
97812,0.006
97813,0.0045
97814,0.009
97815,0.006
97816,0.0045
97817,0.0285
97818,0.009
97819,1.173
97820,0.012
97821,0.0045
97822,0.96
97823,0.0075
97824,0.0045
97825,1.161
97826,0.021
97827,0.003
97828,0.0045
97829,0.0135
